9684049;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Flip%20Knife%20%7C%20Slaughter%20%28Factory%20New%29;43731;74919
156239392;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Freehand%20%28Field-Tested%29;56059;63859
156728392;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Flip%20Knife%20%7C%20Gamma%20Doppler%20%28Factory%20New%29;59072;72809
1322762;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20AK-47%20%7C%20Case%20Hardened%20%28Factory%20New%29;56008;72450
8996750;https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Vulcan%20%28Factory%20New%29;82767;93577
158330995;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Flip%20Knife%20%7C%20Autotronic%20%28Minimal%20Wear%29;37123;80484
176098617;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Classic%20Knife%20%7C%20Case%20Hardened%20%28Factory%20New%29;37414;70736
9743763;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Blue%20Steel%20%28Minimal%20Wear%29;51960;null
1321799;https://steamcommunity.com/market/listings/730/AWP%20%7C%20Lightning%20Strike%20%28Minimal%20Wear%29;53110;null
176358982;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20AK-47%20%7C%20Head%20Shot%20%28Factory%20New%29;59262;80341
176044273;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Stiletto%20Knife%20%7C%20Marble%20Fade%20%28Factory%20New%29;59410;70860
176043613;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Stiletto%20Knife%20%7C%20Doppler%20%28Factory%20New%29;56748;68974
176005655;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Ursus%20Knife%20%7C%20Slaughter%20%28Factory%20New%29;40672;62854
9844652;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Karambit%20%7C%20Urban%20Masked%20%28Minimal%20Wear%29;52198;74550
9684063;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Blue%20Steel%20%28Field-Tested%29;49999;72182
176046438;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Talon%20Knife%20%7C%20Ultraviolet%20%28Minimal%20Wear%29;45707;69000
9675237;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Karambit%20%7C%20Forest%20DDPAT%20%28Field-Tested%29;46929;64196
176096970;https://steamcommunity.com/market/listings/730/MAG-7%20%7C%20Cinquedea%20%28Field-Tested%29;44001;68054
